,address,zid
916,20301-SE-130th-St-Issaquah-WA-98027,49064796
918,1376-Huckleberry-Cir-1376-Issaquah-WA-98029,59698827
919,4109-224th-Ln-SE-APT-302-Issaquah-WA-98029,49117411
920,1530-NE-Iris-St-Issaquah-WA-98029,48886417
921,18451-NW-Village-Park-Dr-Issaquah-WA-98027,48970568
922,5000-NW-Village-Park-Dr-APT-E126-Issaquah-WA-98027,49111836
923,5208-Isola-Pl-NW-Issaquah-WA-98027,48970401
925,876-3rd-Ave-NE-Issaquah-WA-98029,84759419
926,23420-SE-Black-Nugget-Rd-UNIT-A203-Issaquah-WA-98029,58382626
927,840-Lingering-Pine-Dr-NW-Issaquah-WA-98027,68474857
928,26415-SE-154th-Pl-Issaquah-WA-98027,48968399
930,23420-SE-Black-Nugget-Rd-UNIT-D203-Issaquah-WA-98029,59698605
931,23420-SE-Black-Nugget-Rd-Issaquah-WA-98029,2103210404
932,23420-SE-Black-Nugget-Rd-UNIT-D302-Issaquah-WA-98029,59698608
933,13326-230th-Ave-SE-Issaquah-WA-98027,48944924
934,580-Front-St-S-UNIT-C116-Issaquah-WA-98027,48886263
935,421-Wildwood-Blvd-SW-Issaquah-WA-98027,2101330079
937,29799-SE-51st-St-LOT-A-Issaquah-WA-98024,2119412178
938,93-240th-Ave-SE-Issaquah-WA-98027,2102187490
939,12-Xxx-Se-128th-Way-Issaquah-WA-98027,2101726012
940,29280-SE-64th-St-LOT-E-Issaquah-WA-98027,2119412175
941,29398-SE-64th-St-LOT-C-Issaquah-WA-98027,2119412176
942,5750-290th-Ave-SE-LOT-B-Issaquah-WA-98027,2119412177
943,200-Mountain-Park-Blvd-SW-APT-A202-Issaquah-WA-98027,2107759843
945,24507-SE-Mirrormont-Blvd-Issaquah-WA-98027,48968713
946,160-5th-Ave-SE-B-Issaquah-WA-98027,2112001807
947,973-NE-Ingram-St-UNIT-303-Issaquah-WA-98029,2125053831
948,1756-24th-Ave-NE-Issaquah-WA-98029,67683188
951,25270-SE-Mirrormont-Way-Issaquah-WA-98027,48968568
952,2013-NE-Kelsey-Ln-Issaquah-WA-98029,54053453
953,595-Newport-Way-NW-APT-D4-Issaquah-WA-98027,63337441
954,20535-SE-136th-St-Issaquah-WA-98027,49085115
955,26834-SE-76th-Pl-Issaquah-WA-98027,2111997103
956,23300-SE-Black-Nugget-Rd-Issaquah-WA-98029,63339277
957,800-Sunrise-Pl-SW-APT-C6-Issaquah-WA-98027,2101794867
959,2200-Newport-Way-NW-20-1-Issaquah-WA-98027,58388748
961,4213-249th-Ct-SE-Issaquah-WA-98029,48905059
962,229-SE-146th-St-Issaquah-WA-98027,2101993555
963,5204-NW-Sammamish-Rd-Issaquah-WA-98027,48774897
965,23212-SE-135th-Ct-Issaquah-WA-98027,48815911
968,290-NW-Dogwood-St-Issaquah-WA-98027,48829654
969,4804-E-Lake-Sammamish-Pkwy-SE-Issaquah-WA-98029,48779447
970,5366-237th-Ter-SE-188-Issaquah-WA-98029,2101204648
971,19218-SE-May-Valley-Rd-Issaquah-WA-98027,2102207819
972,3065-NE-Harrison-Dr-Issaquah-WA-98029,96678852
973,248th-Ct-SE-Issaquah-WA-98029,2101455247
974,1483-Huckleberry-Cir-Issaquah-WA-98029,2101470003
975,20905-SE-83rd-Pl-Issaquah-WA-98027,48852855
977,700-Front-St-S-UNIT-E202-Issaquah-WA-98027,82364283
978,510-Sky-Country-Way-NW-Issaquah-WA-98027,61719456
979,14917-256th-Ave-SE-Issaquah-WA-98027,48968507
980,455-Newport-Way-NW-APT-304-Issaquah-WA-98027,48980635
981,972-NE-Discovery-Walk-Issaquah-WA-98029,2101472597
982,25045-SE-Old-Black-Nugget-Rd-Issaquah-WA-98029,48792647
984,595-Newport-Way-NW-Issaquah-WA-98027,63337436
985,4343-182nd-Pl-SE-Issaquah-WA-98027,49092670
987,4142-248th-Ct-SE-Issaquah-WA-98029,2102566023
990,4133-224th-Ln-SE-APT-101-Issaquah-WA-98029,49117422
992,7639-Preston-fall-City-Rd-SE-Preston-WA-98050,96691690
993,1160-Oakhill-Pl-NW-Issaquah-WA-98027,49079590
994,23200-SE-58th-St-Issaquah-WA-98029,2106916779
995,206-Mt-Park-Blvd-SW-B103-Issaquah-WA-98027,2101553972
